DOI,Sample_ID,Subsample_ID,Macro or Micro,River Name,CITY,STATE,Latitude,Longitude,"Source (soil, water, etc.)",Watershed Name,Land Use Type,Nearest Steamgage,Streamgage Site,Season of Collection,Year of Collection,Date of collection,Time of collection,Concentration,Concentration_Units,Amount of Sample Collected,Number of Particles Found,Material,Color,Reported Size,Evaluated Size Range (smallest filter size),Evaluated Size Range Units,Morphology,Comment,Standardized Data in ppm3,Spatial File Name,PRECIP,BSLDEM30M,DRNAREA,LC01DEV/LC11DEV,50-percent AEP flood
doi.org/10.1016/j.envpol.2016.01.018,doi.org/10.1016/j.envpol.2016.01.018|1.9,N/A,Microplastics,Brazos Bosque Confluence,"Bosque–Brazos Confluence, TX",TX,31.588938, -97.155655,"Urban, at the Riverbank",,,14301,1399500,,,Between 21 March 2014 and 25 July 2022,,48%,Fmp (Frequency of microplastic ingestion),,,"Macroplastic: masses of plastic, Styrofoam, or fishing material, Microplastic: form of threads.","High Color Distribution; Total Samples: Gray (45%), Blue (34%), Red (6%), Black (6%), Tan (5%),  Green (1%), Other (3%)",< 5mm (96%) ; > 5mm (4%),53,um,"Fragments, Line, Fibers, Macro Debris",,,No data for TX,,,,,
 doi.org/10.1021/acs.est.9b03850, doi.org/10.1021/acs.est.9b03850 | 1,,Microplastics,Milwaukee River near Cedarburg,,,,,,,,,,,,,,1.9,particles/m3,,,,,,,,,,,No lat/long available,,,,,
 doi.org/10.1021/acs.est.9b03850, doi.org/10.1021/acs.est.9b03850 | 2,,Microplastics,Milwaukee River at Milwaukee,,,,,,,,,,,,,,1.4,particles/m3,,,,,,,,,,,No lat/long available,,,,,
 doi.org/10.1021/acs.est.9b03850, doi.org/10.1021/acs.est.9b03850 | 3,,Microplastics,Monomonee River at Menomonee Falls,,,,,,,,,,,,,,2.6,particles/m3,,,,,,,,,,,No lat/long available,,,,,
 doi.org/10.1021/acs.est.9b03850, doi.org/10.1021/acs.est.9b03850 | 4,,Microplastics,Monomonee River at Ridge Blvd,,,,,,,,,,,,,,2.8,particles/m3,,,,,,,,,,,No lat/long available,,,,,
 doi.org/10.1021/acs.est.9b03850, doi.org/10.1021/acs.est.9b03850 | 5,,Microplastics,Kinnickinnic River at Jackson Park,,,,,,,,,,,,,,2.6,particles/m3,,,,,,,,,,,No lat/long available,,,,,
 doi.org/10.1021/acs.est.9b03850, doi.org/10.1021/acs.est.9b03850 | 6,,Microplastics,Kinnickinnic River at S. 11th St,,,,,,,,,,,,,,5.7,particles/m3,,,,,,,,,,,No lat/long available,,,,,
doi.org/10.1016/j.watres.2018.10.013,GR_Canyon_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,4.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,4800,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,GR_Manhattan_3A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin River,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,Middle_Cottonwood_2A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,0.8,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,800,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,North_Cottonwood_1A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,North_Cottonwood_1B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,1.5,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,1500,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,North_Cottonwood_2B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,1.5,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,1500,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,0,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,0,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,North_Cottonwood_4A|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,4.9,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,4900,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.1016/j.watres.2018.10.013,North_Cottonwood_4B|doi.org/10.1016/j.watres.2018.10.013,N/A,Microplastics,Gallatin Tributary,"Southwest Montana, USA",,45.910886,-111.072375,Surface water,,,10291,6864500,,,September 2015- June 2017,,2.4,particles/L,,,semi-synthetic cellulose 30%; PVA 2%; polypropylene 4%; polyester 20%; polyamide 4%; poly(vinylidene fluorine) 2%; poly(trimellitamideimide) 2%; PET 13%; neoprene 2%; cotton 5%; butadiene/butyl rubber 4%; acrylonitrile 2%; acrylic 4%; wool 2%; urethane 4%,blue; transparent; red; black; other,<1.5 mm - 9.6 mm,0.45,um,fibers and other,,2400,North_Cottonwood_3B|doi.org/10.1016/j.watres.2018.10.013.kml,47.23,47.7,4.7,0,39.6
doi.org/10.5203/pmuser.201730578,Courchaine|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Red River,"Winnepeg, Canada",,49.750853,-97.133807,River Water,,,10073,1658500,,,07/07/2016,,143201.90; 1.53,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,1.69,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 386,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9356,-82.0495,river water,,,5603,2155500,,,11/2019,,3,particles total in sample,,,N/A,N/A,N/A,0.063,mm,3 fragments; 11 fibers,,300,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 388,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9508,-82.0245,river water,,,5603,2155500,,,11/2019,,5,particles total in sample,,,N/A,N/A,N/A,0.063,mm,5 fragments; 11 fibers,,500,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 389,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9281,-82.0620,river water,,,5600,210382026,,,11/2019,,3,particles total in sample,,,N/A,N/A,N/A,0.063,mm,3 fragments; 12 fibers,,300,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 390,N/A,Microplastics,Thames River,"Thames River, Canada",,43.0039,-81.9370,river water,,,5603,2155500,,,12/2019,,8,particles total in sample,,,N/A,N/A,N/A,0.063,mm,8 fragments; 25 fibers,,800,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 391,N/A,Microplastics,Thames River,"Thames River, Canada",,43.0267,-81.8995,river water,,,5603,2155500,,,11/2019,,10,particles total in sample,,,N/A,N/A,N/A,0.063,mm,10 fragments; 1 fibers,,1000,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 393,N/A,Microplastics,Thames River,"Thames River, Canada",,43.0418,-81.8745,river water,,,5603,2155500,,,11/2019,,11,particles total in sample,,,N/A,N/A,N/A,0.063,mm,11 fragments; 17 fibers,,1100,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 395,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9963,-81.9495,river water,,,5603,2155500,,,11/2019,,7,particles total in sample,,,N/A,N/A,N/A,0.063,mm,7 fragments; 85 fibers,,700,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 396,N/A,Microplastics,Thames River,"Thames River, Canada",,42.4534,-82.2104,river water,,,5600,210382026,,,11/2019,,19,particles total in sample,,,N/A,N/A,N/A,0.063,mm,19 fragments; 30 fibers,,1900,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 399,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9660,-81.9995,river water,,,5603,2155500,,,11/2019,,6,particles total in sample,,,N/A,N/A,N/A,0.063,mm,6 fragments; 48 fibers,,600,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 400,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9053,-82.0995,river water,,,5600,210382026,,,11/2019,,3,particles total in sample,,,N/A,N/A,N/A,0.063,mm,3 fragments; 59 fibers,,300,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 401,N/A,Microplastics,Thames River,"Thames River, Canada",,42.8749,-82.1495,river water,,,5600,210382026,,,11/2019,,1,particles total in sample,,,N/A,N/A,N/A,0.063,mm,1 fragments; 24 fibers,,100,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 402,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9584,-82.0120,river water,,,5603,2155500,,,11/2019,,6,particles total in sample,,,N/A,N/A,N/A,0.063,mm,6 fragments; 47 fibers,,600,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 404,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9887,-81.9620,river water,,,5603,2155500,,,11/2019,,7,particles total in sample,,,N/A,N/A,N/A,0.063,mm,7 fragments; 15 fibers,,700,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 406,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9205,-82.0745,river water,,,5600,210382026,,,11/2019,,3,particles total in sample,,,N/A,N/A,N/A,0.063,mm,3 fragments; 35 fibers,,300,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 407,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9736,-81.9870,river water,,,5603,2155500,,,11/2019,,6,particles total in sample,,,N/A,N/A,N/A,0.063,mm,6 fragments; 15 fibers,,600,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 408,N/A,Microplastics,Thames River,"Thames River, Canada",,42.8673,-82.1620,river water,,,5600,210382026,,,11/2019,,0,particles total in sample,,,N/A,N/A,N/A,0.063,mm,0 fragments; 18 fibers,,0,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 409,N/A,Microplastics,Thames River,"Thames River, Canada",,43.0191,-81.9120,river water,,,5603,2155500,,,11/2019,,8,particles total in sample,,,N/A,N/A,N/A,0.063,mm,8 fragments; 20 fibers,,800,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 410,N/A,Microplastics,Thames River,"Thames River, Canada",,42.8977,-82.1120,river water,,,5600,210382026,,,11/2019,,2,particles total in sample,,,N/A,N/A,N/A,0.063,mm,2 fragments; 4 fibers,,200,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 411,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9129,-82.0870,river water,,,5600,210382026,,,11/2019,,3,particles total in sample,,,N/A,N/A,N/A,0.063,mm,3 fragments; 35 fibers,,300,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 412,N/A,Microplastics,Thames River,"Thames River, Canada",,42.4241,-82.2430,river water,,,5600,210382026,,,11/2019,,12,particles total in sample,,,N/A,N/A,N/A,0.063,mm,12 fragments; 38 fibers,,1200,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 413,N/A,Microplastics,Thames River,"Thames River, Canada",,42.4437,-82.2212,river water,,,5600,210382026,,,11/2019,,18,particles total in sample,,,N/A,N/A,N/A,0.063,mm,18 fragments; 14 fibers,,1800,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 415,N/A,Microplastics,Thames River,"Thames River, Canada",,42.350756,-82.330997,river water,,,5600,210382026,,,12/2019,,53,particles total in sample,,,N/A,N/A,N/A,0.063,mm,53 fragments; 24 fibers,,5300,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 417,N/A,Microplastics,Thames River,"Thames River, Canada",,42.4339,-82.2321,river water,,,5600,210382026,,,11/2019,,12,particles total in sample,,,N/A,N/A,N/A,0.063,mm,12 fragments; 10 fibers,,1200,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 418,N/A,Microplastics,Thames River,"Thames River, Canada",,43.0342,-81.8870,river water,,,5603,2155500,,,11/2019,,11,particles total in sample,,,N/A,N/A,N/A,0.063,mm,11 fragments; 59 fibers,,1100,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 419,N/A,Microplastics,Thames River,"Thames River, Canada",,43.0115,-81.9245,river water,,,5603,2155500,,,11/2019,,8,particles total in sample,,,N/A,N/A,N/A,0.063,mm,8 fragments; 9 fibers,,800,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 420,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9432,-82.0370,river water,,,5603,2155500,,,11/2019,,4,particles total in sample,,,N/A,N/A,N/A,0.063,mm,4 fragments; 14 fibers,,400,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 421,N/A,Microplastics,Thames River,"Thames River, Canada",,42.424773,-82.154262,river water,,,5600,210382026,,,11/2019,,25,particles total in sample,,,N/A,N/A,N/A,0.063,mm,25 fragments; 7 fibers,,2500,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 422,N/A,Microplastics,Thames River,"Thames River, Canada",,42.401838,-82.192808,river water,,,5600,210382026,,,12/2019,,12,particles total in sample,,,N/A,N/A,N/A,0.063,mm,12 fragments; 49 fibers,,1200,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 423,N/A,Microplastics,Thames River,"Thames River, Canada",,42.8825,-82.1370,river water,,,5600,210382026,,,12/2019,,2,particles total in sample,,,N/A,N/A,N/A,0.063,mm,2 fragments; 68 fibers,,200,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 424,N/A,Microplastics,Thames River,"Thames River, Canada",,42.8901,-82.1245,river water,,,5600,210382026,,,11/2019,,2,particles total in sample,,,N/A,N/A,N/A,0.063,mm,2 fragments; 9 fibers,,200,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 425,N/A,Microplastics,Thames River,"Thames River, Canada",,42.9812,-81.9745,river water,,,5603,2155500,,,11/2019,,7,particles total in sample,,,N/A,N/A,N/A,0.063,mm,7 fragments; 20 fibers,,700,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 426,N/A,Microplastics,Thames River,"Thames River, Canada",,42.320038,-82.455637,river water,,,5600,210382026,,,11/2019,,129,particles total in sample,,,N/A,N/A,N/A,0.063,mm,129 fragments; 99 fibers,,12900,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 427,N/A,Microplastics,Thames River,"Thames River, Canada",,42.405521,-82.192502,river water,,,5600,210382026,,,11/2019,,27,particles total in sample,,,N/A,N/A,N/A,0.063,mm,27 fragments; 17 fibers,,2700,Outside of US,,,,,
doi.org/10.1021/acs.est.9b04896,doi.org/10.1021/acs.est.9b04896 | 428,N/A,Microplastics,Thames River,"Thames River, Canada",,42.364161, -82.299722,river water,,,5600,210382026,,,11/2019,,40,particles total in sample,,,N/A,N/A,N/A,0.063,mm,40 fragments; 67 fibers,,4000,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Emerson|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Red River,"Winnepeg, Canada",,50.145381,-96.863024,River Water,,,10105,5594000,,,10/06/2016,,65626.93; 0.70,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,7.13,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Forks1|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Assiniboine River,"Winnepeg, Canada",,49.885798,-97.129653,River Water,,,10073,1658500,,,27-Jun-2016,,1655485.65; 17.69,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,6.75,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Forks2|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Assiniboine River,"Winnepeg, Canada",,49.885798,-97.129653,River Water,,,10073,1658500,,,07/07/2016,,157686.44; 1.69,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,17.69,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Forks3|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Assiniboine River,"Winnepeg, Canada",,49.885798,-97.129653,River Water,,,10073,1658500,,,06-Oct-2016,,122920.24; 1.31,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,0.94,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Nelson|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Nelson River,"Winnepeg, Canada",,53.982998,-97.789109,River Water,,,10093,10304500,,,04-May-2017,,88832.44; 0.95,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Redboine1|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Red River,"Winnepeg, Canada",,49.869641, -97.131615,River Water,,,10073,1658500,,,27-Jun-2016,,806763.83; 8.62,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,8.64,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Redboine2|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Red River,"Winnepeg, Canada",,49.869641, -97.131615,River Water,,,10073,1658500,,,07/07/2016,,667045.81; 7.13,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,8.03,Outside of US,,,,,
doi.org/10.5203/pmuser.201730578,Redboine3|doi.org/10.5203/pmuser.201730578,N/A,Microplastics,Red River,"Winnepeg, Canada",,49.869642, -97.131616,River Water,,,10073,1658500,,,06-Oct-2016,,751743.85; 8.03,particles/km2; particles/m3,,,N/A,N/A,N/A,335,um,89% fibers,,8.62,Outside of US,,,,,
